,unique_id,lon,lat,primary_category: identified by event frequency,primary_category: identified by the number of ELP days
37257,55788,130.33355967769882,31.326669731914798,7,7
37258,55800,130.46270815458254,31.2587073008771,7,7
37259,55831,130.48529495368768,31.328120706903626,7,7
37260,55836,130.4745539925554,31.28155569239996,7,7
37261,56011,130.27865244342956,31.34864686801561,7,7
37262,60805,130.29417840676203,31.291184986455708,7,7
37263,61115,130.2609182413983,31.279017271523408,7,7
37264,62143,130.36524591954256,31.269096713842554,7,7
37265,66501,130.35446903600823,31.26938540671288,7,7
37266,16176,136.90592485743915,35.08510223914724,7,7
37267,16292,136.85605315641018,34.99168426720579,7,7
37268,16818,136.7522550659153,35.039367398480294,7,7
37269,17037,136.75656268140585,35.04216221032213,7,7
37270,17448,136.84448067439084,34.91328116841337,7,7
37271,18054,136.89883548634066,34.9566771498192,7,7
37272,18756,136.86474385196024,34.953052110986256,7,7
37273,18987,136.95545634031353,34.89390917587818,7,7
37274,19104,136.83199116554366,34.91372424889198,7,7
37275,19980,136.97862510036433,34.94986712242196,7,7
37276,20140,136.96775865277144,34.90820499026464,7,7
37277,28517,136.9075027665704,34.93791647288349,7,7
37278,57338,136.78554736884482,35.04198814973942,7,7
37279,57365,136.83422364973444,35.0829773430179,7,7
37280,57368,136.76456220320682,35.04619139170132,7,7
37281,57391,136.98583537326695,34.96023093674502,7,7
37282,57395,136.99435797482266,35.031320705994645,7,7
37283,57396,136.78952082496784,35.06425954518064,7,7
37284,57416,136.8868252697639,34.94548454779119,7,7
37285,57430,136.938939905843,34.934192109581126,7,7
37286,57463,136.82727393176717,35.047687082980104,7,7
37287,57470,136.93743784464152,35.00804622711138,7,7
37288,57488,136.81641579695201,35.058186062466035,7,7
37289,57509,136.88461163879057,34.880795057558096,7,7
37290,61043,136.87933605188394,34.87808725768897,7,7
37291,61177,136.8541138949871,34.963084146932594,7,7
37292,61234,136.8915110419681,34.9476726023067,7,7
37293,61551,136.88088395238242,34.916029591278495,7,7
37294,61590,136.87719675290245,34.91020565800273,7,7
37295,16178,130.64781805406994,33.41625137739337,7,7
37296,16252,130.7258017167903,33.59121539729783,7,7
37297,16670,130.72833420464707,33.572270855402856,7,7
37298,16707,130.7266282281821,33.575368294900876,7,7
37299,16711,130.72819385416716,33.574189693796,7,7
37300,17137,130.72182283584934,33.62256392434266,7,7
37301,17180,130.71963106127637,33.62472489747981,7,7
37302,17214,130.72246365833044,33.62081497532153,7,7
37303,17554,130.68471839478715,33.56659369375875,7,7
37304,17568,130.74048288550716,33.60531755979001,7,7
37305,17575,130.69253706891485,33.61615131189907,7,7
37306,17578,130.7388130841151,33.606000129409495,7,7
37307,17603,130.74086236082468,33.607305783578184,7,7
37308,17607,130.7434727479579,33.58001066629622,7,7
37309,17633,130.7391253724943,33.60801128300752,7,7
37310,18227,130.689108389987,33.592603585459194,7,7
37311,18242,130.5097836143735,33.42349427903658,7,7
37312,18349,130.58197128771118,33.44039066713621,7,7
37313,18561,130.72500781746407,33.546292558802385,7,7
37314,18686,130.72442028085595,33.54826158456798,7,7
37315,19205,130.50799716699115,33.424714658832926,7,7
37316,19208,130.73952912252034,33.573971353681756,7,7
37317,19429,130.73790348329462,33.602853951105686,7,7
37318,19547,130.73068518820594,33.61860102255564,7,7
37319,19584,130.6887694901562,33.58934655071624,7,7
37320,19633,130.68808119331703,33.58853721380543,7,7
37321,20210,130.6078005618157,33.6007043295065,7,7
37322,21102,130.64522635959673,33.57713814186296,7,7
37323,21434,130.72096772479878,33.40569518822063,7,7
37324,28745,130.62999490823734,33.41236246453572,7,7
37325,55806,130.5047354515113,33.57561270757612,7,7
37326,55815,130.5129523319367,33.47416215551495,7,7
37327,55820,130.6360404811588,33.57591736596973,7,7
37328,55824,130.55106831380098,33.503779295937406,7,7
37329,55825,130.53321811516005,33.39022070915343,7,7
37330,55839,130.5328250768973,33.38346667726815,7,7
37331,55845,130.53379315723643,33.388355002712785,7,7
37332,55847,130.53519470214476,33.38761772838774,7,7
37333,55856,130.5849127454816,33.41080232525938,7,7
37334,55869,130.5956779874154,33.397935760923026,7,7
37335,55876,130.5373744415363,33.38790993693747,7,7
37336,55898,130.6908683581923,33.581044200801976,7,7
37337,55914,130.70151119743386,33.41657799494789,7,7
37338,55915,130.69942235874572,33.613027432781486,7,7
37339,55916,130.7047418066092,33.58227192503231,7,7
37340,55917,130.7016513850134,33.5818610958288,7,7
37341,55922,130.7079431121282,33.59578466956595,7,7
37342,55927,130.7102775956105,33.605353076502695,7,7
37343,55932,130.7319045016193,33.586087069537086,7,7
37344,55938,130.72009939923697,33.405547878480455,7,7
37345,55953,130.6635164244044,33.602776624340294,7,7
37346,55956,130.7334855757051,33.58374135985448,7,7
37347,55965,130.73980715359357,33.61060998676058,7,7
37348,55984,130.58344134164378,33.599363239127285,7,7
37349,60850,130.7370064389587,33.61182082373007,7,7
37350,66442,130.72679735207183,33.585168285769164,7,7
37351,16179,130.4373496563591,33.057659924892285,7,7
37352,16210,130.48500126863777,32.98791106559853,7,7
37353,17327,130.49031720310182,32.91593230205218,7,7
37354,17951,130.46073965597137,33.00977693701681,7,7
37355,18316,130.4878492752202,33.09714891429375,7,7
37356,18355,130.42972944117133,33.076715340154045,7,7
37357,18744,130.43205998738262,33.0495188767688,7,7
37358,19060,130.45394909755478,32.99776606186231,7,7
37359,19782,130.45672235352055,33.094079874780775,7,7
37360,20451,130.49870413889747,32.89446194316167,7,7
37361,20459,130.49907793799207,33.05313168326631,7,7
37362,28456,130.47091349779942,33.012426502262954,7,7
37363,55763,130.4569939348434,32.997739357911634,7,7
37364,55796,130.47496637264618,33.015890360641464,7,7
37365,55799,130.47631172425508,33.01651681739269,7,7
37366,55811,130.4945454463703,32.9614457508218,7,7
37367,55816,130.43675751433048,33.0081516034438,7,7
37368,55828,130.49160191926634,32.95012237697536,7,7
37369,60812,130.47608266198247,32.905954072463786,7,7
37370,60999,130.48563299653557,32.94285374192804,7,7
37371,61860,130.43189556721313,33.046675659406375,7,7
37372,16182,130.75873948395588,32.00966955279488,7,7
37373,16414,130.81551318752702,31.87994060937034,7,7
37374,16761,130.88345539312715,32.053622370959516,7,7
37375,16871,130.98189051710642,31.966188277717542,7,7
37376,17433,130.7843877771882,31.883038050173305,7,7
37377,17648,130.9183391670543,32.044091207094084,7,7
37378,17695,130.90917510801114,32.028104043044706,7,7
37379,17725,130.75104517847754,31.937184652630553,7,7
37380,17844,130.79435588494567,32.07483977648264,7,7
37381,17971,130.93815840033471,31.975937180385397,7,7
37382,18016,130.81168349867187,31.89613395718487,7,7
37383,18112,130.9395831883481,31.975616349728377,7,7
37384,18194,130.93365657643602,32.008635134440205,7,7
37385,18611,130.76293662661485,31.923556919736775,7,7
37386,19002,130.87533806944663,32.02942012168302,7,7
37387,19222,130.7529301975216,31.914219224393737,7,7
37388,19271,130.7737142118969,32.03300596522745,7,7
37389,19610,130.8089163548394,31.890189233718793,7,7
37390,19747,130.80052780539415,32.038927210897874,7,7
37391,20389,130.76033631661795,32.07733462782307,7,7
37392,20711,130.93460364540056,31.97587322420917,7,7
37393,21034,130.82438322065977,31.888050115574192,7,7
37394,28677,130.78801893824354,32.07520544609061,7,7
37395,55969,130.75412429371912,31.908855827498453,7,7
37396,55981,130.77005200183405,32.061281902175764,7,7
37397,55988,130.76015950654693,32.010334358554935,7,7
37398,56028,130.77841446804808,32.04958546054625,7,7
37399,56049,130.7961714525754,32.02064896410114,7,7
37400,56052,130.80648669222415,32.049690134468854,7,7
37401,56101,130.93379729733454,32.04537158110083,7,7
37402,56106,130.97201681935462,31.970829437718887,7,7
37403,56146,130.88870809491743,32.02643709668853,7,7
37404,56158,130.92192727134272,32.017281473779015,7,7
37405,56161,130.92413500308143,32.01761857595281,7,7
37406,56300,130.90257902279,32.01140270686941,7,7
37407,60871,130.89689047745514,32.04245890519871,7,7
37408,61501,130.7635415869261,32.06314714311249,7,7
37409,62108,130.7564086239074,32.039738833187364,7,7
37410,16183,131.08274005258886,31.878074274004753,7,7
37411,16484,131.03541965174077,31.976919351621756,7,7
37412,17421,131.08584956982193,31.949558068769264,7,7
37413,17637,131.10432466758982,31.915651065617443,7,7
37414,17824,131.0506466945259,31.95029099522635,7,7
37415,17885,131.05068170174732,31.948503182830834,7,7
37416,17947,131.0497300359196,31.951674566029453,7,7
37417,18486,131.23720236986654,31.964273888562346,7,7
37418,18554,131.23773237783695,31.96598424482879,7,7
37419,18964,131.18222409008013,31.910907447211134,7,7
37420,18980,131.01673768660618,31.885308215924745,7,7
37421,19407,131.15933432247283,31.902263949711635,7,7
37422,20065,131.1392221303167,31.88484222936525,7,7
37423,20496,131.02343101775222,31.883800067757345,7,7
37424,20753,131.02598650089115,31.975015830075538,7,7
37425,20769,131.2372184424877,31.980329311348854,7,7
37426,28438,131.05446213204965,31.88340806866937,7,7
37427,56075,131.01864367455468,31.884128989509453,7,7
37428,56081,131.00663237102617,31.946818448567573,7,7
37429,56123,131.00055315731262,31.96461566739173,7,7
37430,56151,131.00062142635292,31.900396924681186,7,7
37431,56191,131.07192266857902,31.97286103706076,7,7
37432,56195,131.09249244928054,31.957917590249682,7,7
37433,56201,131.10269675464434,31.90618051034236,7,7
37434,56268,131.24542408229271,31.94165775317185,7,7
37435,60834,131.05348249799889,31.940293288116106,7,7
37436,61021,131.0615782292312,31.883042408320588,7,7
37437,61375,131.05579150162282,31.981406016871176,7,7
37438,61408,131.05306385666844,31.884041217989477,7,7
37439,16187,139.9290668700312,36.286410718625774,7,7
37440,16318,139.9691689156464,36.363795026800695,7,7
37441,16388,139.93661304339537,36.28456802032068,7,7
37442,16705,139.96093309544713,36.195669641493346,7,7
37443,16869,139.83258299924287,36.349140867785856,7,7
37444,16923,139.77126139029997,36.16955854293523,7,7
37445,16971,139.86242937885726,36.180343455917644,7,7
37446,16977,139.9551812757315,36.26422789529585,7,7
37447,17163,139.95013944645981,36.27653061702126,7,7
37448,17464,139.92290353145475,36.25954474238122,7,7
37449,17465,139.8669785659824,36.36603300815241,7,7
37450,17466,139.92202745022348,36.260173562020995,7,7
37451,17475,139.7969218648976,36.23423152567248,7,7
37452,17583,139.80465725626573,36.34727033159945,7,7
37453,17630,139.96150292820204,36.26623164246854,7,7
37454,17674,139.82777711677917,36.170024140771595,7,7
37455,17851,139.9009927679941,36.295589275337306,7,7
37456,17967,139.79241867035958,36.224756068505634,7,7
37457,18033,139.92522177242023,36.324191445972204,7,7
37458,18052,139.92498602391353,36.14517410954474,7,7
37459,18172,139.75451353893183,36.22731443870355,7,7
37460,18195,139.86370990122774,36.20300663088835,7,7
37461,18219,139.90244065809566,36.2915174811725,7,7
37462,18225,139.77692021437298,36.21300987630664,7,7
37463,18257,139.8088231635643,36.35822529806176,7,7
37464,18339,139.83001415491526,36.17012080425201,7,7
37465,18353,139.91885673710408,36.26955905433495,7,7
37466,18358,139.79808356480632,36.36568909443133,7,7
37467,18596,139.84006940716546,36.32772377170967,7,7
37468,18635,139.82864694234613,36.204325856298055,7,7
37469,18721,139.96982032267306,36.37057577139223,7,7
37470,18814,139.94141740333117,36.22903377030127,7,7
37471,18825,139.91223256567628,36.28794869883903,7,7
37472,19119,139.96307520395837,36.21350434181023,7,7
37473,19155,139.82933102222614,36.236116500603394,7,7
37474,19285,139.84420190306977,36.34501972665923,7,7
37475,19335,139.92725462061773,36.26241845984347,7,7
37476,19385,139.83515556772892,36.31690918470964,7,7
37477,19445,139.85140591916934,36.253094930830585,7,7
37478,19446,139.8130026605793,36.236626832164355,7,7
37479,19452,139.95581200439193,36.13501292873129,7,7
37480,19529,139.77345026375093,36.1493721146404,7,7
37481,19570,139.8510133034851,36.221015970031004,7,7
37482,19597,139.8709674737721,36.31532645210302,7,7
37483,19598,139.95433496203822,36.24418382091038,7,7
37484,19860,139.90093406863298,36.16948494838348,7,7
37485,20718,139.7967130237586,36.28349333799452,7,7
37486,21263,139.91413951161604,36.32757583562972,7,7
37487,28346,139.97510072700214,36.241548381808684,7,7
37488,28414,139.81601431487087,36.2342971235773,7,7
37489,28619,139.81085848486174,36.13754347228227,7,7
37490,28657,139.97183723177622,36.366324570947,7,7
37491,58108,139.78554005572676,36.2576944631047,7,7
37492,58150,139.76043756650532,36.14219241408725,7,7
37493,58151,139.79611850756837,36.15024027551542,7,7
37494,58152,139.76013999978565,36.16248415140058,7,7
37495,58155,139.78456837805444,36.35197557385988,7,7
37496,58157,139.76896718996724,36.15325051934958,7,7
37497,58164,139.76525138838227,36.21695622879957,7,7
37498,58165,139.97337441595496,36.220984704644245,7,7
37499,58168,139.98147069575367,36.22239692571707,7,7
37500,58175,139.97530096196598,36.3497603218767,7,7
37501,58188,139.75780919102593,36.16974900295632,7,7
37502,58189,139.95488091125893,36.27160735671986,7,7
37503,58190,139.92614201754668,36.344175589083626,7,7
37504,58203,139.92544031343257,36.27213213267639,7,7
37505,58212,139.95603931128525,36.26858927070173,7,7
37506,58218,139.96750035682112,36.35490136983462,7,7
37507,58220,139.96283742626304,36.14207750651049,7,7
37508,58226,139.95961637394672,36.23926000335104,7,7
37509,58229,139.7716855650056,36.253073681975465,7,7
37510,58230,139.94188153067267,36.27106805573285,7,7
37511,58236,139.9440718299108,36.246938175711854,7,7
37512,58240,139.93220347336072,36.22938852045674,7,7
37513,58243,139.95486971484831,36.26799679957544,7,7
37514,58244,139.9729003189721,36.34463158083555,7,7
37515,58251,139.92917585450306,36.18691242573239,7,7
37516,58254,139.97307216767345,36.343708620140944,7,7
37517,58256,139.93943578760494,36.242816510915695,7,7
37518,58257,139.99455066726134,36.14372024685323,7,7
37519,58268,139.9684497512429,36.31619493921028,7,7
37520,58270,139.92796053452696,36.13261570828618,7,7
37521,58277,139.79193830313812,36.20238577237174,7,7
37522,58278,139.94101822801386,36.18915788395352,7,7
37523,58281,139.922073177103,36.33027154526042,7,7
37524,58282,139.97646104903654,36.230543844115374,7,7
37525,58299,139.75375974591896,36.241661089618795,7,7
37526,58300,139.9210049069723,36.261584991775855,7,7
37527,58301,139.9253825314287,36.173608656826694,7,7
37528,58305,139.9185597690821,36.15340371813807,7,7
37529,58312,139.88779065080575,36.33049737828091,7,7
37530,58313,139.87053168158107,36.237829441893254,7,7
37531,58314,139.91292995827516,36.297891738571515,7,7
37532,58325,139.8742941664492,36.36621860776173,7,7
37533,58335,139.93387514095627,36.26767748412975,7,7
37534,58336,139.84951979539866,36.354465635410065,7,7
37535,58337,139.86698104160584,36.237406643023505,7,7
37536,58338,139.8761099541686,36.18099180238327,7,7
37537,58342,139.87409400146123,36.33258085758152,7,7
37538,58343,139.89968863719125,36.260724539503,7,7
37539,58346,139.87289624651586,36.36662127100607,7,7
37540,58350,139.852974323246,36.33703384737811,7,7
37541,58353,139.83185494624848,36.27913585307462,7,7
37542,58357,139.9057673838696,36.324814367950985,7,7
37543,58363,139.84709035587264,36.347037707776174,7,7
37544,58365,139.8803707193788,36.335281143032006,7,7
37545,58367,139.85233909248913,36.254721587798,7,7
37546,58368,139.8728905635467,36.18009742105384,7,7
37547,58374,139.81966817436577,36.13828014189432,7,7
37548,58378,139.81746638316594,36.23710934409604,7,7
37549,58380,139.83971712654605,36.36902399866088,7,7
37550,58389,139.92379634593107,36.13351939591599,7,7
37551,58390,139.829023514453,36.24729881074903,7,7
37552,58393,139.86342450201693,36.302389070865516,7,7
37553,58396,139.80033760770974,36.19798932894406,7,7
37554,58397,139.82380343101366,36.13150169171511,7,7
37555,58400,139.86294963750566,36.295886083511455,7,7
37556,58401,139.85604293071512,36.351489799720405,7,7
37557,58402,139.83296457028885,36.15708695798871,7,7
37558,58404,139.87624029241627,36.150941845317455,7,7
37559,58411,139.86752638848722,36.1783763905044,7,7
37560,58414,139.8252544696644,36.27854864836109,7,7
37561,58416,139.86296899490873,36.36649774341271,7,7
37562,58418,139.8365679391504,36.233441282837894,7,7
37563,58423,139.86224136948303,36.360101882492245,7,7
37564,58424,139.8012618260072,36.13212265462864,7,7
37565,58426,139.85071570915477,36.37451721983737,7,7
37566,58442,139.8205529535706,36.287582342793215,7,7
37567,58445,139.84834951860483,36.252821338978784,7,7
37568,58446,139.84067469782988,36.21471439120943,7,7
37569,58453,139.82817865300103,36.24106124375639,7,7
37570,58455,139.82662583450417,36.34306264547148,7,7
37571,58458,139.8659824179957,36.36894533758235,7,7
37572,58466,139.86255591952886,36.36413122958138,7,7
37573,58485,139.79696637322778,36.367179362113276,7,7
37574,58487,139.8126147870374,36.35717600686911,7,7
37575,58565,139.95176914324324,36.30029433381146,7,7
37576,61072,139.8484514271322,36.22440090846064,7,7
37577,61161,139.76371125564506,36.167046407667684,7,7
37578,61369,139.8707792810921,36.234852986510575,7,7
37579,61383,139.87900447223208,36.325885185694744,7,7
37580,61390,139.9372222770098,36.24427705369368,7,7
37581,61456,139.86203405229577,36.34715079988259,7,7
37582,61497,139.8593055399168,36.35390163445043,7,7
37583,61537,139.8789126020049,36.158518700176096,7,7
37584,61559,139.7853738884739,36.17846388444836,7,7
37585,61931,139.95428446327278,36.250104835773435,7,7
37586,62071,139.85205626722714,36.15926437838522,7,7
37587,16188,139.68554119684242,36.39455741627366,7,7
37588,16235,139.68841317497316,36.443494017606625,7,7
37589,16401,139.74096435333524,36.59177185954177,7,7
37590,17240,139.6006492886168,36.39893201957084,7,7
37591,17315,139.7393616134125,36.61479129661647,7,7
37592,17320,139.73301744035382,36.41984607422417,7,7
37593,17998,139.5313176421663,36.39149666084436,7,7
37594,18391,139.73583263852677,36.419892144601405,7,7
37595,18514,139.5350562600728,36.38658516312715,7,7
37596,18526,139.67852371728554,36.471393856948154,7,7
37597,18545,139.68293813460775,36.386625054063714,7,7
37598,19103,139.72398833640656,36.58524152604002,7,7
37599,19253,139.66626909819874,36.520697677688474,7,7
37600,19588,139.72402801033607,36.59991463180905,7,7
37601,19814,139.55398521564547,36.38552224205986,7,7
37602,19840,139.5514370833359,36.38386006651914,7,7
37603,20024,139.67266356305382,36.48177249341935,7,7
37604,28565,139.7368780811741,36.6042624633167,7,7
37605,28622,139.6872424357167,36.40913034502732,7,7
37606,28757,139.59827212753424,36.38393093071515,7,7
37607,58121,139.73657652782236,36.493053199067056,7,7
37608,58149,139.73893269306691,36.59967694093164,7,7
37609,58171,139.7442939272879,36.42314062527726,7,7
37610,58179,139.7424757315742,36.462431616324,7,7
37611,58180,139.73244321459322,36.43133958984715,7,7
37612,58183,139.74187432061,36.52775337557807,7,7
37613,58192,139.74399769157256,36.39968497043069,7,7
37614,58199,139.74316212403048,36.552809904685176,7,7
37615,58200,139.74085198027947,36.552670150205124,7,7
37616,58213,139.74159262581696,36.4129279409145,7,7
37617,58222,139.73690278625205,36.42297737628453,7,7
37618,58231,139.74817045658193,36.420305425139176,7,7
37619,58284,139.74365247238174,36.42140563192666,7,7
37620,58456,139.7230304207313,36.49896318847557,7,7
37621,58477,139.721960960711,36.41831723049047,7,7
37622,58478,139.70273501864594,36.49502609265937,7,7
37623,58486,139.67687829768707,36.47951637913818,7,7
37624,58498,139.70710439855904,36.45276590111463,7,7
37625,58499,139.71511067705978,36.455632194499394,7,7
37626,58500,139.7112735054973,36.376261344464915,7,7
37627,58512,139.54287024005026,36.433817196509146,7,7
37628,58513,139.6027278645843,36.403599035647346,7,7
37629,58514,139.673476274371,36.43229826857789,7,7
37630,58521,139.6109118063621,36.39817227437663,7,7
37631,58522,139.6055107884556,36.38463522123346,7,7
37632,58528,139.57339504705078,36.40921088151508,7,7
37633,58533,139.60581697067497,36.39643894463419,7,7
37634,58545,139.67863938254538,36.39480965490291,7,7
37635,58552,139.58835208555672,36.501883356292176,7,7
37636,58554,139.60200316880355,36.387953813350464,7,7
37637,58558,139.6362306198023,36.455999701699504,7,7
37638,58559,139.57354509328547,36.44271913478593,7,7
37639,58563,139.60578915447027,36.37819446269314,7,7
37640,58620,139.67212981129745,36.48321269805098,7,7
37641,58633,139.517699606481,36.40716201008332,7,7
37642,58634,139.57285359120527,36.392985440964885,7,7
37643,58644,139.59470566109383,36.380382714731965,7,7
37644,58647,139.69058306723704,36.44842017948115,7,7
37645,58660,139.50838705513405,36.472671078121635,7,7
37646,60862,139.68504674554512,36.40838070256458,7,7
37647,61087,139.68724585040107,36.39325568266012,7,7
37648,61219,139.57193570439432,36.40934682402883,7,7
37649,61739,139.62416459557699,36.40983948020326,7,7
37650,61812,139.69534319687557,36.45765345281874,7,7
37651,16190,140.17249092920977,35.47842125087683,7,7
37652,16196,140.0655978747441,35.395057573823166,7,7
37653,16430,140.21570729681656,35.456005758764576,7,7
37654,16915,140.17048999874376,35.47816193706096,7,7
37655,17082,140.23424447311737,35.48277624019991,7,7
37656,17208,140.17357690317615,35.462679586809536,7,7
37657,17237,140.01694694227527,35.39468705080733,7,7
37658,17239,140.1731317596973,35.464122889884166,7,7
37659,17380,140.17188286003767,35.46531404734585,7,7
37660,17592,140.16436172238926,35.468569409209906,7,7
37661,17644,140.05331637259448,35.40674976954843,7,7
37662,17775,140.17097425022035,35.50346940393213,7,7
37663,17906,140.17053457187387,35.538409262784796,7,7
37664,17921,140.03307468089912,35.43941685250988,7,7
37665,18000,140.07070065551585,35.37741292143656,7,7
37666,18071,140.0698344853229,35.37994676645616,7,7
37667,18127,140.07247595281004,35.37997672844038,7,7
37668,18135,140.18331344086133,35.46079151339256,7,7
37669,18164,140.12251321871517,35.46308652649668,7,7
37670,18186,140.02019130078946,35.4512676028173,7,7
37671,18222,140.14256761278457,35.474904051324124,7,7
37672,18304,140.22712433730734,35.50856715430074,7,7
37673,18384,140.00501461862214,35.37728104121105,7,7
37674,18426,140.03815472764876,35.43703307740767,7,7
37675,18442,140.15893569537712,35.4266930896828,7,7
37676,18468,140.15618804160437,35.43232776379032,7,7
37677,18487,140.15869059080498,35.42523242516462,7,7
37678,18520,140.16045015071307,35.42847188940214,7,7
37679,18633,140.17756411326593,35.48977777265975,7,7
37680,18648,140.20526387455226,35.458612701775195,7,7
37681,18682,140.24409400360344,35.52880033379089,7,7
37682,18702,140.17724243997893,35.49071008219499,7,7
37683,18709,140.17522771381158,35.45410207066075,7,7
37684,18805,140.05477718378606,35.451946533966,7,7
37685,18983,140.18769958310298,35.49919464633691,7,7
37686,19055,140.19396115646515,35.462059132363514,7,7
37687,19105,140.0967367411346,35.54493186205834,7,7
37688,19143,140.02854460688647,35.45785311110217,7,7
37689,19252,140.23566192818828,35.51658932217789,7,7
37690,19518,140.056665970217,35.39503957262975,7,7
37691,19684,140.2248468073866,35.45603643738547,7,7
37692,19692,140.22430606184633,35.45689590179565,7,7
37693,19697,140.1775964012928,35.453056132423654,7,7
37694,19740,140.09594984934657,35.45691915068513,7,7
37695,19904,140.1789535250356,35.45118943423598,7,7
37696,19947,140.13102565477791,35.494032729934474,7,7
37697,19957,140.06301079005024,35.42006594212755,7,7
37698,19966,140.1877081430219,35.6070659489077,7,7
37699,19986,140.24530923978924,35.57165474042366,7,7
37700,19997,140.22945321910828,35.588671435389074,7,7
37701,20000,140.2475865210392,35.50885728964441,7,7
37702,20120,140.07452053887275,35.38687475632016,7,7
37703,20127,140.07850750548937,35.390015516757536,7,7
37704,20186,140.05057546542002,35.436438613044125,7,7
37705,20216,140.1871369604039,35.47954141229884,7,7
37706,20261,140.2009192295753,35.56468060757426,7,7
37707,20305,140.22574156347503,35.53820341330476,7,7
37708,20660,140.17313604057878,35.472259734846276,7,7
37709,20725,140.0508371581706,35.40966062486358,7,7
37710,20756,140.1886898287815,35.46610194094872,7,7
37711,20766,140.16006434672573,35.54865377265581,7,7
37712,20862,140.20720568126882,35.58391077698542,7,7
37713,20883,140.15136763246974,35.48167683702316,7,7
37714,20894,140.2056169473853,35.47723264841249,7,7
37715,20932,140.0244167307626,35.4559571553367,7,7
37716,20942,140.22198333932798,35.561891415611434,7,7
37717,20970,140.21859080619978,35.43361985561836,7,7
37718,20984,140.17277470719458,35.44164967145276,7,7
37719,20987,140.1496113323279,35.50638575949857,7,7
37720,21015,140.16082982384899,35.57845139213848,7,7
37721,21062,140.0979407692696,35.45788825919937,7,7
37722,21178,140.0761889781485,35.42777854614818,7,7
37723,21252,140.1309025114384,35.40092876463426,7,7
37724,21309,140.24798010423024,35.57895556920392,7,7
37725,28226,140.146908578131,35.49067608621773,7,7
37726,28244,140.23183560252824,35.485343975896846,7,7
37727,28533,140.14838786143338,35.50628038895175,7,7
37728,28549,140.0379355253983,35.44958071674933,7,7
37729,28695,140.07913351632908,35.4731098505249,7,7
37730,28774,140.1834200005722,35.4695008995713,7,7
37731,57904,140.2319794583146,35.507859716937574,7,7
37732,57906,140.16291649096814,35.50047045337514,7,7
37733,57930,140.2402157487992,35.499787248706355,7,7
37734,57932,140.14264561323066,35.39451740595684,7,7
37735,57938,140.16477919022782,35.437082704925295,7,7
37736,57969,140.04884389817235,35.461928247844114,7,7
37737,58007,140.0756016402426,35.46679434133722,7,7
37738,58013,140.07812359078704,35.473870332730144,7,7
37739,58018,140.04502638885313,35.42109234034229,7,7
37740,58033,140.06650885232318,35.39240832319758,7,7
37741,58035,140.07109392582052,35.439593380581776,7,7
37742,58038,140.04316956222522,35.45377162017094,7,7
37743,58046,140.18046169504257,35.47197147748474,7,7
37744,58058,140.04206306739374,35.455220516526154,7,7
37745,58066,140.0632723636359,35.42900525991313,7,7
37746,58069,140.07553573610218,35.42678751339249,7,7
37747,58102,140.03187150473303,35.42695725753486,7,7
37748,58122,140.0227600353474,35.44902855399884,7,7
37749,58135,140.19647006471521,35.472101487713395,7,7
37750,58136,140.1144002220361,35.412709488692016,7,7
37751,58302,140.03084031181132,35.449674129072264,7,7
37752,60991,140.1683272955295,35.45352403718908,7,7
37753,61023,140.21873201132126,35.541451413355716,7,7
37754,61040,140.17397257738955,35.49805073872285,7,7
37755,61128,140.1990510800796,35.597844225841435,7,7
37756,61199,140.24688251373507,35.57008817115033,7,7
37757,61399,140.1298588720155,35.48422329456627,7,7
37758,61432,140.22678539849622,35.59901114385709,7,7
37759,61440,140.1885900466008,35.481554176744105,7,7
37760,61488,140.16842518361284,35.60189260331595,7,7
37761,61571,140.21141989294193,35.58116655159829,7,7
37762,61599,140.1428897074499,35.49208076686142,7,7
37763,61642,140.13879221551045,35.456241197625815,7,7
37764,61672,140.14620046975188,35.49358256404533,7,7
37765,61695,140.2374258947003,35.51083915185046,7,7
37766,61810,140.03818317701464,35.461143510511334,7,7
37767,61855,140.17242894792292,35.600711441581836,7,7
37768,61859,140.24003025021534,35.38823027516104,7,7
37769,61936,140.17149165217756,35.499343442116945,7,7
37770,61974,140.16549793114842,35.44580421406718,7,7
37771,61995,140.22782218909364,35.51169543056841,7,7
37772,62189,140.234791776779,35.57235946472785,7,7
37773,66273,140.22937211514198,35.509828682759135,7,7
37774,66460,140.0996085557242,35.43044252472577,7,7
37775,16191,140.32536139826234,35.42969684375795,7,7
37776,16242,140.32995817655006,35.40738285386106,7,7
37777,16939,140.33292530205378,35.38048935836384,7,7
37778,17141,140.3629913094566,35.39445703183847,7,7
37779,17244,140.31938071666457,35.40747389601645,7,7
37780,17435,140.38662459211935,35.50532821234509,7,7
37781,17528,140.4295789595133,35.56227693276289,7,7
37782,17612,140.3249672924202,35.48648382628517,7,7
37783,17834,140.4348447827021,35.57040960094861,7,7
37784,17949,140.3718548468504,35.48849118895862,7,7
37785,18058,140.3796091311339,35.487053762809566,7,7
37786,18076,140.310350714075,35.43725328089516,7,7
37787,18444,140.28897404579172,35.37939842576635,7,7
37788,18730,140.45582061170438,35.61610023922061,7,7
37789,18910,140.32675050109918,35.48541059422056,7,7
37790,19485,140.25083450908286,35.54509618180031,7,7
37791,19521,140.40769227985967,35.512449266889526,7,7
37792,19972,140.38023285939562,35.38243589963872,7,7
37793,19981,140.30151769590623,35.569237048400645,7,7
